2151.35	0.1
2152.42	2
2153.22	3.7
2153.83	0.2
2154.44	8.8
2155.06	0.3
2155.75	1.3
2156.87	4.2
2157.49	12.8
2158.41	10.9
2159.46	9.3
2160.11	6.4
2161.07	3.8
2162.57	1.2
2163.43	1.2
2163.98	1.4
2164.78	3.9
2165.47	0.1
2166.12	0.1
2166.77	1.7
2167.16	0.7
2168.96	11.6
2169.6	0.4
2170.11	3.2
2170.68	9.5
2171.32	5.1
2172.55	0.5
2172.9	0.4
2173.67	8.3
2174.33	0.1
2175.14	2.7
2176.58	10.4
2177.26	1
2178.04	8.6
2178.73	0
2179.52	9.7
2180.22	3.5
2181.12	1.3
2182.17	3.6
2183	10
2183.75	3.6
2184.87	8.4
2185.63	7
2186.3	0.2
2186.94	9.7
2188.08	10.2
2188.84	3
2189.56	7.6
2190.16	3.5
2190.63	2.5
2191.71	7.8
2192.68	7.3
2193.23	0.7
2193.92	3.5
2194.58	2.1
2195.21	6.9
2195.89	1.5
2196.87	5.6
2198.04	9.6
2198.92	6.9
2200.74	2.1
2201.71	1.9
2202.87	8.5
2203.61	0.7
2204.41	11.1
2205.95	2.4
2206.57	10.4
2207.48	3.5
2208.04	1.6
2208.66	8
2209.2	0
2209.8	5.5
2211.13	5.4
2211.93	14.6
2213.11	10.8
2213.84	2.5
2214.46	3.5
2215.43	0.5
2215.95	11.2
2216.54	0.5
2217.13	7.8
2218.14	2
2219.79	4.1
2220.48	0
2221.49	7.2
2222.19	6.5
2223.37	11.4
2224.12	1
2224.77	1.2
2225.31	0.1
2226.22	9
2226.96	8.7
2228.24	10
2228.97	5.8
2229.83	5.5
2230.05	5.7
2230.65	0.9
2231.25	1.6
2231.96	6.3
2232.65	1.9
2233.24	9.2
2233.82	3.3
2234.35	3
2235.75	9.8
2236.61	2
2238.6	2.8
2239.3	1.1
2240.57	7.7
2241.16	1.5
2242.62	4.4
2243.53	2.8
2244.02	0.5
2244.79	8.6
2246.07	0.7
2247.04	2.8
2248.09	7.4
2248.86	3.3
2249.15	3.8
2249.85	5
2250.46	2.2
2251.65	6.7
2252.7	2.4
2253.42	7.3
2254.33	4.5
2256.09	2.8
2256.76	0.9
2257.45	1.2
2258.76	0.8
2259.96	4
2260.76	4.3
2261.43	12.4
2262.13	1.3
2263.29	2.7
2264.18	8.1
2265.54	0.7
2266.69	6.2
2267.39	6.7
2267.98	8
2268.68	0.3
2269.4	12.6
2270.46	8.4
2271.54	1.5
2272.19	2.9
2272.93	3.4
2274.07	10
2275.54	3.7
2276.51	0.8
2277.16	1.7
2277.84	3.1
2279.26	3.6
2280.18	1.3
2281.45	6.4
2282.2	2.5
2283.38	6.6
2284.54	10.5
2285.23	4.4
2286.22	0.1
2286.72	0.2
2287.3	3.4
2287.9	0
2288.49	5.4
2289.26	7.1
2289.92	2.4
2290.84	9.5
2291.76	6.7
2292.6	0.3
2293.21	0.1
2294.04	4.4
2294.76	8.4
2295.54	3.4
2295.95	4.3
2296.8	4.7
2297.48	0.8
2298.63	5.2
2299.51	0.2
2300.44	1.1
2300.99	1.1
2301.87	0.7
2302.58	0.4
2303.29	3
2303.97	1.6
2305.18	9.1
2306.98	5.8
2308.37	0.2
2309.61	8
2310.81	3.4
2311.92	5.7
2313.74	0.9
2314.71	6.5
2315.36	1.1
2315.98	4.1
2316.63	1.3
2317.17	2.3
2318.62	5
2319.35	6
2319.99	3.1
2320.73	3.5
2321.5	7.1
2322.75	2.6
2323.41	4.8
2324.08	2.2
2324.67	2.4
2325.93	6
2326.96	0.6
2327.63	5.3
2328.27	3.8
2328.82	1.4
2329.38	2.9
2330.63	1.2
2331.78	0.3
2332.51	0.2
2333.31	12.3
2334.84	1.2
2335.36	1.2
2336.09	0.9
2336.49	0.8
2337.04	1
2337.58	5.9
2338.22	6.5
2338.83	3.2
2340.47	1.3
2341.63	16.7
2342.33	5.9
2343.5	3
2344.79	0
2345.61	6.2
2346.98	0.8
2348.24	9
2348.98	1.9
2349.79	2.5
2350.66	0
2351.27	0.5
2352.33	0.1
2352.99	2.8
2354.09	2.5
2354.75	0.9
2355.51	1.2
2357.12	3.7
2358.42	1.9
2359.49	2.1
2360.11	0.4
2361.14	0.3
2362.37	4.8
2362.97	1.1
2363.51	2
2364.14	0.4
2364.74	4.7
2365.33	2.6
2365.99	13.2
2366.8	0.2
2367.55	0.1
2368.21	0.3
2369.1	5.2
2369.89	11
2371.03	1
2371.7	0.3
2372.44	1.1
2373.45	2.8
2374.31	0
2374.99	4.5
2376.96	4.5
2378.29	5.7
2379.55	0.3
2380.06	0.8
2380.71	7.8
2381.55	0.9
2382.31	1.3
2383.44	3.1
2384.47	4.1
2385.61	1.7
2386.63	5.7
2388.09	15.4
2388.81	9.6
2389.76	6
2390.54	2.3
2391.56	13.2
2392.22	2.2
2392.75	5
2393.42	14.1
2394.59	5.3
2395.46	5
2396.52	3.7
2397.34	3.2
2398.18	2
2399.07	7.2
2399.86	9.4
2400.57	3.1
2401.25	0.1
2401.93	10.5
2402.84	12.2
2403.7	1.6
2404.38	0.9
2404.97	4
2405.62	4.1
2406.69	9
2407.53	13.6
2408.2	7
2408.96	0.2
2409.64	3.7
2410.86	0.8
2412.15	1.8
2413.16	11
2413.84	0.5
2414.73	7
2415.57	0.8
2416.29	12.1
2417.02	5.3
2418.37	3.5
2419.2	3.1
2420.16	4.3
2421.49	5.7
2422.45	4.5
2423.66	0.4
2424.3	0.1
2424.96	7.9
2426.19	7.3
2427.09	0
2427.88	8.1
2429.2	10.7
2430.14	19.2
2430.88	0
2431.5	3
2432.13	2.1
2433.21	2.6
2434.02	0.2
2434.78	9.4
2436.04	9.4
2436.65	1.3
2437.43	7.7
2438.7	7.6
2439.66	0.4
2440.41	5.2
2441.43	0.5
2442.35	0.8
2443.55	3.6
2444.23	0
2444.87	2.3
2445.71	14.6
2446.51	1
2448.47	9.2
2449.29	0.1
2450.03	1.3
2451.21	0.7
2451.74	0.1
2452.62	5.8
2453.33	0.1
2454.44	4.9
2455.39	0.2
2455.85	2.5
2456.57	1.8
2458.39	2.5
2459.54	1.3
2460.81	7.7
2461.48	4.3
2462.22	11.6
2463.17	7.2
2464.1	1.6
2464.76	6.3
2465.48	3.2
2466.71	0.8
2467.33	0.8
2468.37	2.1
2469.56	3.9
2470.28	4.8
2470.91	0.5
2471.59	6.6
2473.29	10.2
2474.18	7.6
2475.61	11.4
2476.54	0.7
2477.27	3.8
2478.78	3.8
2479.16	4.6
2480.08	9.8
2480.89	4.1
2482.38	8.3
2483.56	5.6
2484.32	6.2
2485.04	2.5
2485.69	4.6
2486.28	2
2487.33	0.3
2488.03	6.2
2489.03	7.5
2489.69	1.9
2490.46	8.5
2491.37	2.7
2493.24	8.7
2494.24	9.8
2495.18	2.5
2496.02	3
2496.84	0.7
2497.48	0
2498.35	0.9
2499.52	2.5
2500.23	0.3
2501.01	3.1
2501.91	10.6
2502.72	17.6
2503.63	5.4
2505.21	1.1
2506.26	0.5
2507.29	1
2508.07	6.3
2509.4	6.6
2510.21	2.1
2511.38	9.3
2512.12	5.2
2512.68	0.3
2513.29	0.2
2514.04	5.2
2515.39	6.3
2516.25	11.7
2517.12	7
2517.97	5.6
2518.88	3.4
2519.39	0.7
2520.28	1.5
2520.92	2.2
2521.75	7.8
2523.39	3.9
2524.1	3.4
2524.81	4.1
2525.62	0.1
2526.52	0.8
2527.88	7.9
2528.75	2.1
2529.64	2.5
2530.57	4.4
2531.72	8.6
2532.85	2
2533.66	4.1
2534.36	1.1
2535.04	2.4
2535.75	4.1
2536.57	4.3
2538.32	5.8
2539.1	0.9
2540.09	11.9
2540.88	5.2
2541.77	0
2542.5	0.9
2543.13	6.8
2544.38	3.9
2545.14	6.9
2546.04	0.5
2546.49	1.5
2547.46	3.3
2548.51	3.7
2549.67	8.4
2550.77	11.5
2551.73	11.2
2553.22	15.2
2553.96	0.5
2555.22	5.5
2555.88	0.3
2556.75	4
2558.55	6.1
2560.66	3.5
2561.54	2.1
2563.36	8.5
2564.5	5.6
2565.83	4.3
2566.61	3.2
2567.55	0.6
2568.55	2.4
2569.31	0.1
2569.83	0.4
2570.57	1.9
2571.98	11.2
2572.91	0.8
2573.94	2.5
2575.31	5.8
2576.53	1.3
2577.47	2
2578.45	4.4
2579.89	13.7
2581.29	6.9
2581.95	1.1
2582.46	1.7
2583.62	3.3
2584.4	5.4
2584.94	0.6
2585.66	1
2586.43	4.8
2587.3	27.1
2588.07	1.5
2588.77	1.5
2589.95	3
2590.98	1.7
2591.89	2.4
2592.56	0.4
2593.42	13.5
2594.28	7.5
2595.89	6.8
2596.71	2.5
2597.42	0.9
2598.51	6
2599.37	1.4
2600.34	4.4
2601.88	2.6
2602.68	11.4
2603.75	9.5
2604.74	1.8
2606.39	1.3
2607.24	4.7
2608.03	0.1
2608.9	4.9
2609.9	1.1
2610.86	3.9
2612.23	7
2613.1	0.6
2615.27	8.3
2616.13	1.1
2617.51	3.2
2618.2	1.1
2619.07	6.4
2621.32	6.9
2622.27	1.7
2623.69	3.4
2624.44	10.9
2625.34	4
2626.1	2
2626.85	0
2627.47	8.5
2628.23	14.1
2629.64	15.2
2630.41	0.4
2631.01	2.9
2631.89	2.6
2632.58	1.5
2633.33	0.8
2634.03	3.1
2634.87	10
2635.88	3.1
2636.57	0.3
2637.31	4.4
2638.21	2.9
2639.2	4.5
2640.16	0.5
2640.75	0.8
2641.45	7.6
2642.59	0.6
2643.51	9.1
2644.69	2.2
2646.09	3.8
2646.78	1
2647.42	2.1
2649.28	3.6
2650.99	2.5
2652.2	1.6
2653.15	6.6
2654.1	7.5
2655.17	0.3
2656.3	1.8
2657.22	1.6
2659.17	5.1
2659.99	4.5
2660.92	0.1
2662.94	4.2
2664.64	5.6
2665.4	2.9
2666.88	6.6
2667.73	1.3
2668.47	8
2669.3	3.6
2671.4	2
2672.23	0.7
2673.37	5.7
2674.45	0.7
2675.26	0.4
2676.08	0.3
2676.7	2.3
2678.09	2.4
2679.11	5.4
2680.31	10.3
2682.32	7.1
2683.1	15.8
2684.23	3
2685.1	5.4
2685.92	0.2
2686.65	3.4
2687.25	3.5
2688.25	5.1
2689.23	4.8
2690.86	4.9
2691.92	17.5
2692.69	0.1
2693.66	7.2
2694.56	11.7
2695.53	3.5
2696.77	1.6
2697.85	0.9
2698.77	3.1
2700.17	5.4
2701.46	9.2
2702.25	4.3
2703.57	8
2705.18	0.4
2706.2	1
2706.88	7.4
2707.67	0.3
2708.38	1.7
2709.67	10
2710.56	10
2711.51	3.7
2712.85	3.6
2713.63	4.5
2714.4	0.3
2715.71	10.2
2716.5	1.5
2717.42	9.1
2718.62	12.2
2720.17	5.2
2721.21	1
2722.45	3.1
2723.41	9.7
2724.77	0.1
2725.45	1.2
2726.15	4.2
2727.24	1
2728.75	2.4
2729.57	4.2
2730.65	1.1
2731.5	10.7
2732.33	7.9
2733.89	6.9
2734.88	0.3
2735.67	1.4
2736.96	8.6
2738.07	6.1
2739.93	1
2740.86	0.4
2741.87	3
2742.9	2.1
2743.63	2.1
2744.59	7.7
2746.77	0
2747.85	2.6
2749.29	3.5
2750.07	2.7
2750.98	3.7
2752.42	9.4
2753.37	9.4
2754.53	5.7
2755.44	8.5
2756.24	0.3
2757.69	3.6
2758.61	0.6
2760.47	10.6
2761.31	3.4
2762.29	3.9
2764.03	2.2
2764.99	7.2
2765.98	0.4
2766.81	2.5
2768.78	5.8
2770.04	9.1
2771.11	10.7
2772.17	6.3
2773.26	15.9
2774.79	6.9
2775.93	19.8
2776.89	18.5
2777.88	1.2
2778.7	9.6
2779.68	1.8
2780.9	5.1
2781.88	7.6
2783.78	5.8
2784.62	5.4
2786.46	7.2
2787.65	4.9
2788.1	4
2789.03	1.8
2790.24	26
2791.4	4.8
2792.31	1
2793.85	8.9
2794.59	0.4
2795.41	11.1
2796.22	10.7
2796.93	5.1
2797.69	3.2
2798.53	0.2
2799.88	1.4
2800.77	0.6
2801.68	0.3
2802.69	6.3
2803.7	3.3
2809.66	1
2810.39	0.1
2811.99	6.4
2813.68	8
2814.71	9.4
2815.81	2.3
2816.79	6.2
2817.88	10.1
2818.84	1.1
2820.79	9.7
2822.94	8.8
2823.79	5.2
2824.65	1
2825.75	5.9
2828.59	0.8
2830.07	10.9
2831.38	2.5
2832.32	4.6
2832.95	6.2
2834.16	8.9
2835.11	3.5
2835.93	10.8
2837.47	7.4
2838.59	0.5
2839.72	8.5
2841.37	3.9
2842.06	3.1
2843.4	3.2
2844.65	18.3
2845.62	5.1
2846.63	5.8
2847.65	0.9
2849.1	0.1
2850.09	8
2851.18	3.1
2852.38	0.3
2853.96	2.3
2855.33	0.4
2856.03	1.1
2857.02	8.3
2858.28	11.8
2859.49	8.3
2861.11	4.1
2862.31	12
2863.45	2.2
2864.99	12
2866.42	5.3
2867.35	5.4
2868.21	9.4
2869.16	7.1
2870.12	6.9
2871.04	9.9
2872.11	4.1
2873.18	2.1
2874.61	3.6
2875.53	0.6
2876.44	6
2877.95	3.4
2879.7	7.9
2880.53	3
2882	12.4
2883.15	7.5
2884.49	4.3
2885.39	10.2
2886.43	20.8
2888.64	4.9
2889.54	4
2890.37	2.2
2891.48	5.9
2892.4	1.4
2894.05	7.2
2895.61	1.2
2896.46	1.9
2897.46	6.2
2898.75	4.7
2900.24	2.2
2901.18	9
2902.3	6.4
2902.97	7.9
2903.94	1.9
2904.56	1.3
2905.85	1
2906.36	0.8
2908.11	17.5
2909.35	8.7
2910.36	4.1
2911.72	5.7
2913.25	11.2
2914.96	32.4
2916.66	8.1
2917.82	0.2
2918.83	6
2919.64	0.5
2920.68	4
2922.47	7.8
2923.6	8.2
2924.88	0.5
2926.13	0.6
2926.77	0.1
2927.89	8.3
2929.03	2.6
2929.79	0.8
2930.73	1.1
2931.59	3.6
2932.56	6.2
2934.61	13.3
2936.28	1.8
2938.08	9
2940.07	15.6
2941.07	1.7
2941.87	2.8
2942.66	5
2943.7	17.4
2944.91	8.3
2946.28	7.5
2947.33	10
2948.95	9.5
2950.53	15.1
2952.86	1
2953.3	2.1
2953.92	0.2
2955	3.2
2955.98	7.6
2957.03	4.9
2958.1	11.1
2960.06	7.5
2961.17	39.6
2962.48	13.6
2964.37	12.6
2965.63	2.9
2966.96	1
2968.04	6.8
2969.08	8.3
2971.09	12.7
2972.02	9.7
2973.55	16.4
2974.65	4
2975.78	8.8
2976.75	5.4
2978.51	10.9
2979.67	11.2
2981.33	9.2
2982.86	3.9
2983.98	13.7
2985.35	3.7
2986.24	2.3
2987.04	0.1
2988.06	13.6
2989.24	3
2990.29	14.4
2991.89	11.9
2992.83	6
2993.39	9
2994.45	2.3
2995.6	4.6
2997.22	7
2998.15	6.1
2999.02	0.2
2999.86	2
3000.85	1.6
3002.5	16
3003.35	0.2
3004.45	6.1
3005.37	2.7
3006.25	4.8
3007.14	3.4
3007.72	5.6
3009.1	2.2
3010.22	3
3011.37	0
3012.51	11.4
3015.36	4.4
3016.4	1.1
3017.24	5.4
3018.36	5.6
3019.96	0.4
3020.88	0.6
3022.37	12.8
3023.3	0.6
3025.25	7.6
3026.38	7.9
3027.99	8.6
3029.71	15.1
3032.3	17.2
3034.83	10.2
3036.61	22.7
3038.53	9.1
3039.75	11.8
3041.36	48.6
3042.54	3.4
3044.05	31
3046.16	15
3047.64	5.6
3048.84	9.5
3050.62	9.5
3052.19	10
3053.86	2.2
3054.84	8.1
3055.77	3.6
3056.85	42.3
3058.02	2.1
3058.98	9.7
3059.79	4
3062.03	9.5
3063.08	19.7
3064.31	1.2
3066.08	27
3067.06	0.3
3067.88	20.4
3069.32	6.4
3070.54	22.1
3071.5	6.9
3072.46	9.8
3073.51	11
3074.47	4.3
3075.53	12.6
3076.7	20.2
3077.82	1.7
3078.87	9.9
3079.56	3.2
3081.23	4.8
3082.75	1.7
3083.82	8.3
3085.42	33
3087.95	18
3088.92	7.4
3090.24	13.7
3092.49	25
3093.61	3.1
3094.69	3.4
3095.97	17.2
3097	1.3
3098.52	32.4
3100.29	6.8
3101.48	23.4
3102.65	13.3
3103.67	5.6
3105.02	13.3
3106.24	11.3
3107.56	18.5
3107.84	18.3
3109.26	15
3110.5	4.7
3111.7	7.3
3113.23	18.4
3113.67	13.9
3115.45	30.1
3117.39	0.4
3118.47	10.4
3119.54	7.1
3120.48	2.2
3121.63	9.4
3124.15	8.1
3125.29	23.3
3126.93	16.9
3128.78	41.7
3130.44	12.5
3131.57	15.1
3132.82	48.1
3133.77	2
3134.73	14.3
3135.98	14.8
3137.06	32.7
3139.82	18.7
3141.46	1.8
3142.77	37.2
3144.29	14.5
3145.21	3.8
3145.97	11.7
3148.06	50.9
3149.76	5.5
3151.24	44.8
3153.02	14.7
3154	7
3154.69	6.5
3155.69	0.2
3157.15	8.1
3158.32	9
3159.87	1.7
3161.41	37.2
3163.12	23.4
3164.14	1.5
3165.17	41.7
3167.7	29.5
3169.71	23.4
3170.71	33.6
3173.68	39.1
3174.79	3.7
3175.32	4.7
3176.6	24.7
3177.73	8.6
3178.2	9.2
3179.41	21.7
3181.01	18.7
3182.18	43.2
3184.41	21.3
3185.56	11
3186.62	35.3
3188.16	32.5
3189.28	4.5
3190.36	9.3
3191.29	50.6
3192.96	2.6
3194.65	45.4
3196.3	60.6
3197.71	112.1
3199.25	8.2
3203.34	51.7
3206.53	6168.5
3208.14	915.3
3209.76	19.4
3211.23	136.4
3212.3	188.4
3213.95	55.6
3216.92	2815.2
3219.54	364.4
3222.67	172.4
3224.15	402.5
3227.31	2256.8
3229.19	116.4
3230.27	90.9
3232.63	615
3234.28	1552.1
3236.08	146.8
3237.86	496
3238.83	90.4
3240.41	59.9
3241.65	75.6
3243.14	474.6
3246.73	573.3
3248.36	208.6
3249.89	244.9
3253.5	1109.3
3255.08	78.8
3256.61	22.4
3257.93	170.2
3260.06	153.3
3261.4	0.2
3261.69	0.1
3263.84	414
3266.99	141
3269.22	345.8
3269.95	447
3272.01	101.5
3274.3	489.3
3276.62	334.7
3279.09	677.8
3280.67	152.3
3282.8	164.7
3284.65	215.6
3286.73	310.3
3289.64	2180
3291.44	256.4
3294.39	3291.8
3296.13	275.9
3297.31	421.1
3299.17	788.9
3300.61	420.9
3302.63	55.9
3304.08	243
3307.33	11511.7
3309.07	2324.9
3312.07	7421.2
3313.67	3219.6
3316.78	16346.8
3318.55	2348.6
3319.97	2242.7
3321.89	2481
3323.51	18.9
3326.4	947.7
3329.69	105269
3331.5	11033.9
3333.06	1023.8
3334.62	47.4
3335.98	8578.1
3339.2	5328.8
3340.95	11728
3342.49	3008.2
3344.63	2525.9
3346.99	794.8
3352.13	64979.1
3353.92	6941
3355.48	648.6
3357.86	12685.9
3359.79	1034.4
3362.66	5115.6
3363.3	4317
3367.31	14598.6
3369.08	3678.9
3370.53	1908.4
3372.23	212.3
3373.84	661.9
3380.19	108574.9
3382	12076.2
3383.56	1024.8
3385.09	1996.7
3386.49	6929.1
3389.66	6362.3
3391.47	20794.3
3393.05	4086.1
3394.91	682
3397.65	1151.3
3402.62	96546.7
3404.4	10467.5
3405.97	1352
3408.7	3710.4
3413.79	16693.3
3415.51	2366.2
3417.74	2697.4
3419.71	1664.9
3421.44	89
3424.98	15439
3426.78	1401.3
3430.69	23835.7
3432.51	2862
3435.77	1196.7
3436.89	1014.4
3440.15	1180.6
3441.94	11267.3
3443.69	1459
3445.32	48.9
3448.34	570
3453.09	32813.5
3454.91	3250.6
3456.43	1551.8
3459.29	942.7
3464.37	10997.4
3466.1	1519.2
3467.91	136.7
3470.66	536.1
3475.52	10906
3477.33	1159.3
3478.92	149.2
3481.25	3054.2
3483.1	154.8
3486.75	2256.3
3488	518.4
3490.62	1
3492.61	2589.3
3494.53	394.2
3497.97	891.2
3499.62	126.5
3503.66	5564.5
3505.42	661.8
3508.75	372
3511.75	1177.8
3514.91	3092
3517.04	1207.3
3519	33.6
3520.83	98.5
3523.23	139
3526.05	2403.3
3527.98	1166.8
3530.29	5.1
3531.28	73.2
3533.07	308.5
3534.88	167.8
3537.3	1112.3
3538.94	148.9
3541.52	342.9
3542.78	308.5
3545.01	119
3547.93	97.2
3549.71	577.1
3552.38	1843.1
3554.18	789.3
3557.5	1.4
3559.56	254.8
3560.47	381
3563.72	3953.4
3565.64	844.6
3568.88	7041.1
3570.8	176.6
3571.99	891.8
3574.07	2015.7
3576.81	682.5
3579.35	619.4
3582.87	21988.3
3584.74	4089.6
3588.01	14922.3
3589.77	5980
3593.1	34624.3
3595.03	4299.9
3596.58	4368.6
3598.63	4598.4
3600.45	413.5
3607.12	186775.5
3609.04	21318.3
3610.73	2958
3612.41	598.6
3613.88	14741.9
3617.4	9749.7
3619.28	19799.1
3620.93	4666.1
3623.3	4570.3
3625.83	2397.2
3631.4	112415.4
3633.32	12876.4
3635.04	1147.1
3637.64	18192.4
3639.72	1728.2
3643.37	7414.3
3647.87	21900.8
3649.81	4297.6
3651.42	1963.6
3653.2	27.9
3655.03	1687
3657.42	2626.6
3661.88	139805.4
3663.77	14456.1
3665.45	1376.6
3668.5	11200.6
3670.64	9418.9
3672.19	6788.1
3674.02	21847.7
3675.96	17210.8
3678.71	46292.9
3680.44	5543.2
3682.92	11328.6
3683.74	10384.6
3686.2	133078.7
3687.95	10291.8
3690.61	14892.2
3694.56	34551.1
3698.3	32690.7
3702.51	10570.3
3706.42	4003.3
3710.3	17639.4
3712.3	2476.8
3716.52	25742
3718.41	2159.7
3720.18	1220.8
3722.34	1563.9
3724.89	148
3726.81	1143.6
3728.73	10059.1
3730.53	1782.4
3732.29	1232.1
3735.34	1566.6
3740.83	26277.5
3742.66	4643.6
3744.48	303.4
3746.79	667.3
3747.35	857.4
3749.67	534
3752.93	10182
3754.71	1336.6
3756.92	1722.1
3759.52	318.9
3761.43	1008
3765.09	8264.8
3766.98	650.5
3768.76	1422.3
3771.29	3641.6
3773.46	95.5
3777.28	1319.6
3778.96	1130.5
3781.44	248.2
3783.53	2167.6
3786.07	913.2
3789.21	458.6
3790.79	717.2
3793.48	822.2
3795.57	4442.1
3797.79	1499.6
3800.76	1255.8
3804.8	471.7
3805.14	452.4
3807.77	2926.4
3809.67	146
3812.59	806
3815.16	688.4
3815.4	680.9
3819.84	2507.8
3822.63	804.2
3825.59	247.5
3827.34	790.4
3829.95	1295.9
3832.02	659.4
3834.49	718.1
3837.11	856.1
3839.23	22.9
3841.69	1300.1
3844.4	1158.5
3846.89	535.3
3850.12	364
3852.06	353.1
3854.68	96.5
3856.4	398.1
3858.1	496.9
3859.22	389.1
3863.75	818
3866.44	1157.5
3869.11	5.8
3871.24	858.4
3873.84	502.8
3875.21	390.8
3878.44	400.4
3880.95	192.5
3882.56	690.5
3886.07	1051.2
3888.2	2209.9
3890.53	856.6
3893.09	2257.7
3895.53	1067.6
3898.62	982.5
3900.48	750.9
3902.67	547.2
3908.99	7219.5
3914.15	2877.2
3916.22	4315.3
3919.71	8746.6
3921.83	1938.5
3923.28	1407.5
3926.83	4625.1
3930.23	10324.7
3932.82	28073.9
3934.99	45296.6
3938.66	25505.6
3941.36	89757.4
3943	9004.5
3946.01	22333.1
3947.09	20283.2
3949.85	105502.3
3954.16	26446.3
3958.34	50833.7
3962.89	10937.6
3966.87	6399
3968.41	4905.7
3971.27	3959.1
3973.52	15.4
3974.53	187.7
3977.01	817.7
3979.4	4626.8
3981.47	1503.2
3983.13	7.2
3988.01	847.3
3990.5	186.3
3994.7	7042.2
3996.67	2285.5
3998.39	1144.5
4003.79	39
4005.92	50.7
4008.07	57.3
4009.73	58.6
4012.81	48.1
4014.89	3.6
4015.24	3
4017.14	44.8
4021.13	334.5
4023.78	2.8
4025.14	22.2
4027.27	6.1
4028.47	70.4
4031.09	1.5
4031.83	6.3
4032.94	28.9
4036.42	91.4
4038.32	1.3
4039.53	0.4
4041.47	93.3
4043.62	6.9
4045.39	70
4047.16	70.7
4049.69	60.2
4052.38	16.5
4054.07	63.8
4055.86	10.3
4057.62	32.9
4059.6	28.2
4060.78	78.4
4063.18	12.3
4065.89	53
4069.33	80.3
4071.74	15.5
4073.33	50.7
4074.52	43.1
4077.19	44
4078.61	0.9
4080.67	81.4
4082.24	29.2
4085.3	83.5
4087.67	33.2
4090.24	31.7
4091.73	0.1
4093.24	58.9
4095.14	14.9
4097.71	36.4
4100.82	46
4101.56	32.8
